snapshot,BW,BY,BB,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
2024-01-01 18:00:00+00:00,0.27355261222629884,0.14295090986005535,0.3661030046638888,0.18870704003778793,0.011338015514775921,0.04595878705836726,0.36829530817186057,0.13376729877064444,0.11334069052254772,0.6379606052028094,0.10449988137243826,0.047908873941124065,0.14631269059870883
2024-01-01 19:00:00+00:00,0.27537073896767916,0.12822271894849743,0.37235651501565964,0.1899649464596254,0.010833255245993757,0.04607269900044688,0.39757036365518134,0.09243272159590102,0.1054713277325883,0.650471566025622,0.11479495571092954,0.04407061079935395,0.09460443654015321
2024-01-01 20:00:00+00:00,0.2772886295219481,0.12243133505667003,0.378029405371204,0.1848148072681591,0.010943559747742384,0.04912981889067065,0.42496530195104876,0.09228968999023945,0.09288878822822519,0.6124025717736832,0.12230430953426508,0.0479422010403604,0.060606473228919974
2024-01-01 21:00:00+00:00,0.246971596580387,0.11211405070858056,0.37909873531672084,0.1747917395242752,0.010714463044796157,0.050288879982539066,0.4437584542019926,0.07758342861326749,0.09191456887247687,0.6026092856734943,0.14086746854926582,0.05036125880476804,0.028254035388027607
2024-01-01 22:00:00+00:00,0.21672751099489543,0.11040099513682056,0.40042569991252613,0.16184141585053866,0.012079861463142653,0.05784574578013382,0.43274322005612703,0.07044159490034564,0.09410256436906636,0.624045605196257,0.167567682941341,0.04983757481690936,0.03387537994450575
2024-01-01 23:00:00+00:00,0.2040595134715339,0.10900346443517628,0.45062553637266634,0.15578902512138904,0.013391679741386945,0.06180182893074665,0.40356435334519075,0.06691834749320709,0.08085500719246967,0.6545683597658332,0.1769293701226724,0.05239448458032406,0.03630958252165237
2024-01-02 00:00:00+00:00,0.19693070194485982,0.11473943178367273,0.460387018261654,0.16714831094750207,0.014987680712105288,0.05684710275710706,0.3731738436883037,0.058199071055881624,0.06975952068083983,0.6863896369390813,0.20279340548084782,0.0750167948978159,0.0351377761546409
2024-01-02 01:00:00+00:00,0.20924268906808663,0.11557242655749549,0.4894950340302801,0.1430937537558535,0.017116231485773188,0.05624809832029905,0.3587511220781499,0.059039522141144926,0.07108030527518679,0.7042429856104152,0.21196650726571029,0.07656230228370522,0.035148765696156624
2024-01-02 02:00:00+00:00,0.20248192145331273,0.11421080376378728,0.5122141342755748,0.12872973723252007,0.020142337685383413,0.05353251030836908,0.33314085461804915,0.05667025586384852,0.06903220293442097,0.7167566712453803,0.20623134220679892,0.07311535734832413,0.03377804760323026
2024-01-02 03:00:00+00:00,0.18512208114251394,0.11118251560492896,0.5530128941923876,0.11879333296338186,0.02348845316544233,0.04568729453602547,0.3290612468078252,0.05749235115418996,0.07072286025673295,0.7064457879430553,0.1862002512005593,0.06195537927240141,0.03160203799575946
2024-01-02 04:00:00+00:00,0.1803160724515823,0.1085109788794027,0.5278575057132386,0.11951928648261113,0.02507648259787843,0.04187882430008664,0.32466177060237533,0.057678404341507235,0.072299955259155,0.6947573519559012,0.1717833485653304,0.055361068635921024,0.03171335205805289
2024-01-02 05:00:00+00:00,0.18535195182220737,0.10875660256420504,0.5031518410416982,0.11856707878964039,0.025586114508559857,0.04028887762586994,0.3232333524482953,0.06110033224358884,0.07948791511754204,0.673768731316629,0.13876141245870421,0.04866056074191357,0.029967044630609087
2024-01-02 06:00:00+00:00,0.1981487306382814,0.11047978537998425,0.46287950257222515,0.11772474331783438,0.020642536059813303,0.04129015093208262,0.3293778541005895,0.06628484993778731,0.11422768168720569,0.5941018044554023,0.1190581217481829,0.04646694832251402,0.08835818677173382
2024-01-02 07:00:00+00:00,0.20940045177924607,0.1265349542107014,0.42667581101253205,0.12457089752557057,0.018557813703365005,0.04480947228080079,0.3347226385162654,0.07328027832477328,0.12339923412628467,0.5483230426423439,0.10637919332558196,0.0462246471944664,0.11733248515567404
2024-01-02 08:00:00+00:00,0.21126165701851815,0.13190037566535803,0.4294012853209428,0.1311010467820647,0.01541714534404874,0.04977871968586071,0.34338265446929433,0.07123989698576799,0.12974388131437153,0.5255024062394906,0.1043150446233726,0.047558017951764085,0.1483984075179905
2024-01-02 09:00:00+00:00,0.2140261454494114,0.12286003558224277,0.4234228577218428,0.12846696786922904,0.011562326100773245,0.05526764573313099,0.3448853899627178,0.07201525964068363,0.1307889925687847,0.5405839970868609,0.10392606407315115,0.047379618615088895,0.09287896655685896
